state	year	name	type	city	county	district	enroll	mmr	overall	xrel	xmed	xper
Oklahoma	null	Burlington Public	NA	Burlington	Alfalfa	NA	NA	-1	90	NA	NA	NA
Oklahoma	null	Catalayah Elementary	NA	Claremore	Rogers	NA	NA	-1	90	NA	6	NA
Oklahoma	null	Cleveland Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	90	NA	9	NA
Oklahoma	null	Crowder Elementary	NA	CROWDER	Pittsburg	NA	NA	-1	90	NA	NA	NA
Oklahoma	null	Deborah Brown Community	NA	Tulsa	Tulsa	NA	NA	-1	90	NA	2	NA
Oklahoma	null	Glencoe Elementary	NA	Glencoe	Payne	NA	NA	-1	90	NA	NA	NA
Oklahoma	null	John Glenn Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	90	NA	NA	NA
Oklahoma	null	Key Elementary	NA	Tulsa	Tulsa	NA	NA	-1	90	NA	NA	NA
Oklahoma	null	Krebs Public	NA	Krebs	Pittsburg	NA	NA	-1	90	NA	NA	NA
Oklahoma	null	Lake Park Elementary	NA	Bethany	Oklahoma	NA	NA	-1	90	NA	2	NA
Oklahoma	null	Liberty Elementary	NA	Broken Arrow	Tulsa	NA	NA	-1	90	NA	1	NA
Oklahoma	null	Lindbergh Elementary	NA	Tulsa	Tulsa	NA	NA	-1	90	NA	2	NA
Oklahoma	null	Lone Wolf Elementary	NA	Lone Wolf	Kiowa	NA	NA	-1	90	NA	NA	NA
Oklahoma	null	Lukfata Public	NA	Broken Bow	Mccurtain	NA	NA	-1	90	NA	7	NA
Oklahoma	null	Lynn Wood Elementary	NA	Broken Arrow	Tulsa	NA	NA	-1	90	NA	6	NA
Oklahoma	null	Mccurtain Elementary	NA	McCurtain	Haskell	NA	NA	-1	90	NA	5	NA
Oklahoma	null	Orvis Risner Elementary	NA	Edmond	Oklahoma	NA	NA	-1	90	NA	8	NA
Oklahoma	null	Prather Brown Center	NA	Frederick	Tillman	NA	NA	-1	90	NA	1	NA
Oklahoma	null	Skyview Elementary	NA	Yukon	Canadian	NA	NA	-1	90	NA	2	NA
Oklahoma	null	Wanette Elementary	NA	Wanette	Pottawatomie	NA	NA	-1	90	NA	NA	NA
Oklahoma	null	Webbers Falls Elementary	NA	Webbers Falls	Muskogee	NA	NA	-1	90	NA	NA	NA
Oklahoma	null	Whitebead Public	NA	Pauls Valley	Garvin	NA	NA	-1	90	NA	6	NA
Oklahoma	null	Wilburton Elementary	NA	Wilburton	Latimer	NA	NA	-1	90	NA	NA	NA
Oklahoma	null	Woodland Elementary	NA	Fairfax	Osage	NA	NA	-1	90	NA	NA	NA
Oklahoma	null	Woodlands Elementary	NA	Ponca City	Kay	NA	NA	-1	90	NA	2	NA
Oklahoma	null	Wright City Elementary	NA	Wright City	Mccurtain	NA	NA	-1	90	NA	5	NA
Oklahoma	null	Angie Debo Elementary	NA	Edmond	Oklahoma	NA	NA	-1	89	NA	6	NA
Oklahoma	null	Bernita Hughes Elementary	NA	Adair	Mayes	NA	NA	-1	89	NA	4	NA
Oklahoma	null	Bixby North Elementary	NA	Bixby	Tulsa	NA	NA	-1	89	NA	9	NA
Oklahoma	null	Bluejacket Elementary	NA	Bluejacket	Craig	NA	NA	-1	89	NA	NA	NA
Oklahoma	null	Boise City Elementary	NA	Boise City	Cimarron	NA	NA	-1	89	NA	NA	NA
Oklahoma	null	Briarwood Elementary	NA	Oklahoma City	Cleveland	NA	NA	-1	89	NA	5	NA
Oklahoma	null	Central Elementary	NA	Coweta	Wagoner	NA	NA	-1	89	NA	8	NA
Oklahoma	null	Claremont Elementary	NA	Claremore	Rogers	NA	NA	-1	89	NA	3	NA
Oklahoma	null	Comanche Elementary	NA	Comanche	Stephens	NA	NA	-1	89	NA	2	NA
Oklahoma	null	Eugene Field Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	89	NA	NA	NA
Oklahoma	null	Fargo-Gage Elementary	NA	Fargo	Ellis	NA	NA	-1	89	NA	NA	NA
Oklahoma	null	Fox Elementary	NA	Fox	Carter	NA	NA	-1	89	NA	11	NA
Oklahoma	null	Grandview Elementary	NA	Tahlequah	Cherokee	NA	NA	-1	89	NA	2	NA
Oklahoma	null	Hoover Elementary	NA	Bartlesville	Washington	NA	NA	-1	89	NA	2	NA
Oklahoma	null	Kerr Elementary	NA	Tulsa	Tulsa	NA	NA	-1	89	NA	1	NA
Oklahoma	null	Lexington Elementary	NA	Lexington	Cleveland	NA	NA	-1	89	NA	7	NA
Oklahoma	null	Marshall T. Moore Elementary	NA	Broken Arrow	Tulsa	NA	NA	-1	89	NA	8	NA
Oklahoma	null	Mckinley Elementary	NA	Tulsa	Tulsa	NA	NA	-1	89	NA	2	NA
Oklahoma	null	Mountain View Gotebo Elementary	NA	Mountain View	Kiowa	NA	NA	-1	89	NA	NA	NA
Oklahoma	null	Newkirk Elementary	NA	Newkirk	Kay	NA	NA	-1	89	NA	3	NA
Oklahoma	null	Robin Hill	NA	Norman	Cleveland	NA	NA	-1	89	NA	3	NA
Oklahoma	null	Seiling Elementary	NA	Seiling	Dewey	NA	NA	-1	89	NA	2	NA
Oklahoma	null	Tulsa Legacy Charter	NA	Tulsa	Tulsa	NA	NA	-1	89	NA	2	NA
Oklahoma	null	Warner Elementary	NA	Warner	Muskogee	NA	NA	-1	89	NA	NA	NA
Oklahoma	null	Waukomis Elementary	NA	Waukomis	Garfield	NA	NA	-1	89	NA	11	NA
Oklahoma	null	Afton Elementary	NA	Afton	Ottawa	NA	NA	-1	88	NA	6	NA
Oklahoma	null	Bethel Elementary	NA	Shawnee	Pottawatomie	NA	NA	-1	88	NA	2	NA
Oklahoma	null	Broadmoore Elementary	NA	Moore	Cleveland	NA	NA	-1	88	NA	5	NA
Oklahoma	null	Central Elementary	NA	Wynnewood	Garvin	NA	NA	-1	88	NA	2	NA
Oklahoma	null	Central Elementary	NA	Sallisaw	Sequoyah	NA	NA	-1	88	NA	NA	NA
Oklahoma	null	Davis Elementary	NA	Davis	Murray	NA	NA	-1	88	NA	2	NA
Oklahoma	null	Grove	NA	Shawnee	Pottawatomie	NA	NA	-1	88	NA	6	NA
Oklahoma	null	Hoover Elementary	NA	Tulsa	Tulsa	NA	NA	-1	88	NA	7	NA
Oklahoma	null	Jenks Northwest Elementary	NA	Tulsa	Tulsa	NA	NA	-1	88	NA	3	NA
Oklahoma	null	John Rex Charter Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	88	NA	7	NA
Oklahoma	null	Kansas Elementary	NA	Kansas	Delaware	NA	NA	-1	88	NA	4	NA
Oklahoma	null	Kiefer Elementary	NA	Kiefer	Creek	NA	NA	-1	88	NA	4	NA
Oklahoma	null	Marlow Elementary	NA	Marlow	Stephens	NA	NA	-1	88	NA	1	NA
Oklahoma	null	Mills Elementary	NA	Owasso	Tulsa	NA	NA	-1	88	NA	5	NA
Oklahoma	null	North Highland Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	88	NA	NA	NA
Oklahoma	null	Roosa Elementary	NA	Claremore	Rogers	NA	NA	-1	88	NA	2	NA
Oklahoma	null	Sayre Elementary	NA	Sayre	Beckham	NA	NA	-1	88	NA	5	NA
Oklahoma	null	Timber Ridge Elementary	NA	Broken Arrow	Tulsa	NA	NA	-1	88	NA	3	NA
Oklahoma	null	Turpin Elementary	NA	Turpin	Beaver	NA	NA	-1	88	NA	NA	NA
Oklahoma	null	Walters Elementary	NA	Walters	Cotton	NA	NA	-1	88	NA	NA	NA
Oklahoma	null	Cashion Elementary	NA	Cashion	Kingfisher	NA	NA	-1	87	NA	7	NA
Oklahoma	null	East Side Elementary	NA	Chandler	Lincoln	NA	NA	-1	87	NA	2	NA
Oklahoma	null	Edison Elementary	NA	Mangum	Greer	NA	NA	-1	87	NA	1	NA
Oklahoma	null	Greenvale Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	87	NA	6	NA
Oklahoma	null	Hodgen Public	NA	Hodgen	Le Flore	NA	NA	-1	87	NA	NA	NA
Oklahoma	null	Ketchum Elementary	NA	Ketchum	Craig	NA	NA	-1	87	NA	5	NA
Oklahoma	null	Kirkland Early Childhood Center	NA	Oklahoma City	Oklahoma	NA	NA	-1	87	NA	2	NA
Oklahoma	null	Luther Elementary	NA	Luther	Oklahoma	NA	NA	-1	87	NA	8	NA
Oklahoma	null	Mustang Elementary	NA	Mustang	Canadian	NA	NA	-1	87	NA	6	NA
Oklahoma	null	Peckham	NA	Newkirk	Kay	NA	NA	-1	87	NA	13	NA
Oklahoma	null	Red Oak Elementary	NA	Oklahoma City	Cleveland	NA	NA	-1	87	NA	6	NA
Oklahoma	null	Roosevelt Elementary	NA	Miami	Ottawa	NA	NA	-1	87	NA	4	NA
Oklahoma	null	Thelma Parks Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	87	NA	NA	NA
Oklahoma	null	Amber-Pocasset Elementary	NA	Amber	Grady	NA	NA	-1	86	NA	NA	NA
Oklahoma	null	Arnett Elementary	NA	Arnett	Ellis	NA	NA	-1	86	NA	14	NA
Oklahoma	null	Buffalo Elementary	NA	Buffalo	Harper	NA	NA	-1	86	NA	NA	NA
Oklahoma	null	Calumet Elementary	NA	Calumet	Canadian	NA	NA	-1	86	NA	NA	NA
Oklahoma	null	Charles Haskell Elementary	NA	Edmond	Oklahoma	NA	NA	-1	86	NA	7	NA
Oklahoma	null	Dierks Elementary	NA	Broken Bow	Mccurtain	NA	NA	-1	86	NA	1	NA
Oklahoma	null	Eagletown Public	NA	Eagletown	Mccurtain	NA	NA	-1	86	NA	NA	NA
Oklahoma	null	Ecdc Bunche	NA	Tulsa	Tulsa	NA	NA	-1	86	NA	6	NA
Oklahoma	null	Emerson Elementary	NA	Coalgate	Coal	NA	NA	-1	86	NA	3	NA
Oklahoma	null	Empire Elementary	NA	Duncan	Stephens	NA	NA	-1	86	NA	5	NA
Oklahoma	null	Grissom Elementary	NA	Tulsa	Tulsa	NA	NA	-1	86	NA	3	NA
Oklahoma	null	Haywood Public	NA	McAlester	Pittsburg	NA	NA	-1	86	NA	7	NA
Oklahoma	null	Liberty Elementary	NA	Ponca City	Kay	NA	NA	-1	86	NA	6	NA
Oklahoma	null	M.L. King Jr. Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	86	NA	NA	NA
Oklahoma	null	Marshall Elementary	NA	Tulsa	Tulsa	NA	NA	-1	86	NA	NA	NA
Oklahoma	null	Mooreland Elementary	NA	Mooreland	Woodward	NA	NA	-1	86	NA	7	NA
Oklahoma	null	Pat Henry	NA	Lawton	Comanche	NA	NA	-1	86	NA	NA	NA
Oklahoma	null	Piedmont Elementary	NA	Piedmont	Canadian	NA	NA	-1	86	NA	3	NA
Oklahoma	null	Rock Creek Elementary	NA	Durant	Bryan	NA	NA	-1	86	NA	NA	NA
Oklahoma	null	Springdale Elementary	NA	Tulsa	Tulsa	NA	NA	-1	86	NA	NA	NA
Oklahoma	null	Summit Christian Academy	NA	Broken Arrow	Tulsa	NA	NA	-1	86	NA	6	NA
Oklahoma	null	Timber Creek Elementary	NA	Moore	Cleveland	NA	NA	-1	86	NA	7	NA
Oklahoma	null	Vanoss Elementary	NA	Ada	Pontotoc	NA	NA	-1	86	NA	4	NA
Oklahoma	null	Braggs Public Schools	NA	Braggs	Muskogee	NA	NA	-1	85	NA	8	NA
Oklahoma	null	Brushy Public	NA	Sallisaw	Sequoyah	NA	NA	-1	85	NA	13	NA
Oklahoma	null	Edgemere Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	85	NA	NA	NA
Oklahoma	null	Emerson Elementary	NA	Tulsa	Tulsa	NA	NA	-1	85	NA	2	NA
Oklahoma	null	Highland Park Elementary	NA	Broken Arrow	Tulsa	NA	NA	-1	85	NA	3	NA
Oklahoma	null	Mark Twain Elementary	NA	Tulsa	Tulsa	NA	NA	-1	85	NA	3	NA
Oklahoma	null	Meeker Elementary	NA	Meeker	Lincoln	NA	NA	-1	85	NA	4	NA
Oklahoma	null	Rhoades Elementary	NA	Broken Arrow	Tulsa	NA	NA	-1	85	NA	10	NA
Oklahoma	null	Riverwood Elementary	NA	Mustang	Canadian	NA	NA	-1	85	NA	2	NA
Oklahoma	null	Sasakwa Elementary	NA	Sasakwa	Seminole	NA	NA	-1	85	NA	NA	NA
Oklahoma	null	Spencer Elementary	NA	Spencer	Oklahoma	NA	NA	-1	85	NA	3	NA
Oklahoma	null	Stone Canyon Elementary	NA	Owasso	Tulsa	NA	NA	-1	85	NA	5	NA
Oklahoma	null	Stratford Elementary	NA	Stratford	Garvin	NA	NA	-1	85	NA	4	NA
Oklahoma	null	West Nichols Hills Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	85	NA	11	NA
Oklahoma	null	Bowlegs Public	NA	Bowlegs	Seminole	NA	NA	-1	84	NA	NA	NA
Oklahoma	null	Central High Elementary	NA	Marlow	Stephens	NA	NA	-1	84	NA	4	NA
Oklahoma	null	Coyle Public Schools	NA	Coyle	Logan	NA	NA	-1	84	NA	NA	NA
Oklahoma	null	Eliot Elementary	NA	Tulsa	Tulsa	NA	NA	-1	84	NA	9	NA
Oklahoma	null	Keystone Public	NA	Sand Springs	Tulsa	NA	NA	-1	84	NA	6	NA
Oklahoma	null	Kingsgate Elementary	NA	Oklahoma City	Cleveland	NA	NA	-1	84	NA	3	NA
Oklahoma	null	Konawa Elementary	NA	Konawa	Seminole	NA	NA	-1	84	NA	NA	NA
Oklahoma	null	Marshall Elementary	NA	Checotah	Mcintosh	NA	NA	-1	84	NA	2	NA
Oklahoma	null	Minco Elementary	NA	Minco	Grady	NA	NA	-1	84	NA	3	NA
Oklahoma	null	Peters Elementary	NA	Broken Arrow	Tulsa	NA	NA	-1	84	NA	7	NA
Oklahoma	null	Sky Ranch Elementary	NA	Oklahoma City	Cleveland	NA	NA	-1	84	NA	3	NA
Oklahoma	null	Spring Creek Elementary	NA	Broken Arrow	Tulsa	NA	NA	-1	84	NA	3	NA
Oklahoma	null	Strother Elementary	NA	Seminole	Seminole	NA	NA	-1	84	NA	NA	NA
Oklahoma	null	Barnes Elementary	NA	Owasso	Tulsa	NA	NA	-1	83	NA	4	NA
Oklahoma	null	Clinton West Elementary	NA	Tulsa	Tulsa	NA	NA	-1	83	NA	NA	NA
Oklahoma	null	Cottonwood Public	NA	Coalgate	Coal	NA	NA	-1	83	NA	9	NA
Oklahoma	null	Earlsboro Elementary	NA	Earlsboro	Pottawatomie	NA	NA	-1	83	NA	NA	NA
Oklahoma	null	Haileyville	NA	Haileyville	Pittsburg	NA	NA	-1	83	NA	NA	NA
Oklahoma	null	Jackson Elementary	NA	Norman	Cleveland	NA	NA	-1	83	NA	NA	NA
Oklahoma	null	Oologah Lower Elementary	NA	Oologah	Rogers	NA	NA	-1	83	NA	2	NA
Oklahoma	null	Prue Elementary	NA	Prue	Osage	NA	NA	-1	83	NA	NA	NA
Oklahoma	null	Rosa Parks Elementary	NA	Tulsa	Tulsa	NA	NA	-1	83	NA	1	NA
Oklahoma	null	Springer Public Schools	NA	Springer	Carter	NA	NA	-1	83	NA	NA	NA
Oklahoma	null	Tushka Public	NA	Atoka	Atoka	NA	NA	-1	83	NA	3	NA
Oklahoma	null	Wayman Tisdale Fine Arts Academy	NA	Tulsa	Tulsa	NA	NA	-1	83	NA	NA	NA
Oklahoma	null	Whittier Elementary	NA	Lawton	Comanche	NA	NA	-1	83	NA	NA	NA
Oklahoma	null	Banner Public	NA	El Reno	Canadian	NA	NA	-1	82	NA	18	NA
Oklahoma	null	Centennial Elementary	NA	Edmond	Oklahoma	NA	NA	-1	82	NA	4	NA
Oklahoma	null	Dale Elementary	NA	Dale	Pottawatomie	NA	NA	-1	82	NA	3	NA
Oklahoma	null	Elmore City-Pernell Elementary	NA	Elmore City	Garvin	NA	NA	-1	82	NA	NA	NA
Oklahoma	null	Hammon Public Schools	NA	Hammon	Roger Mills	NA	NA	-1	82	NA	NA	NA
Oklahoma	null	Lakeview Elementary	NA	Norman	Cleveland	NA	NA	-1	82	NA	18	NA
Oklahoma	null	Limestone Elementary	NA	Sand Springs	Tulsa	NA	NA	-1	82	NA	NA	NA
Oklahoma	null	Moyers Public	NA	Moyers	Pushmataha	NA	NA	-1	82	NA	9	NA
Oklahoma	null	Northwood Elementary	NA	Piedmont	Canadian	NA	NA	-1	82	NA	3	NA
Oklahoma	null	Oklahoma Connections Academy	NA	Bartlesville	Washington	NA	NA	-1	82	NA	12	NA
Oklahoma	null	Pittsburg Elementary	NA	Pittsburg	Pittsburg	NA	NA	-1	82	NA	9	NA
Oklahoma	null	Victory Christian	NA	Tulsa	Tulsa	NA	NA	-1	82	NA	13	NA
Oklahoma	null	Wapanucka Elementary	NA	Wapanucka	Johnston	NA	NA	-1	82	NA	6	NA
Oklahoma	null	Beggs Elementary	NA	Beggs	Okmulgee	NA	NA	-1	81	NA	3	NA
Oklahoma	null	Caddo Elementary	NA	Caddo	Bryan	NA	NA	-1	81	NA	3	NA
Oklahoma	null	Eugene Field Elementary	NA	Tulsa	Tulsa	NA	NA	-1	81	NA	NA	NA
Oklahoma	null	Oakdale Ps	NA	Edmond	Oklahoma	NA	NA	-1	81	NA	1	NA
Oklahoma	null	Sacred Heart Catholic	NA	El Reno	Canadian	NA	NA	-1	81	NA	NA	NA
Oklahoma	null	Washington Elementary	NA	Washington	Mcclain	NA	NA	-1	81	NA	5	NA
Oklahoma	null	Watonga Elementary	NA	Watonga	Blaine	NA	NA	-1	81	NA	3	NA
Oklahoma	null	Wetumka Elementary	NA	Wetumka	Hughes	NA	NA	-1	81	NA	NA	NA
Oklahoma	null	Whitman Elementary	NA	Tulsa	Tulsa	NA	NA	-1	81	NA	NA	NA
Oklahoma	null	Central Elementary	NA	Guthrie	Logan	NA	NA	-1	80	NA	NA	NA
Oklahoma	null	Clegern Elementary	NA	Edmond	Oklahoma	NA	NA	-1	80	NA	5	NA
Oklahoma	null	Eisenhower Elementary	NA	Tulsa	Tulsa	NA	NA	-1	80	NA	4	NA
Oklahoma	null	First Lutheran	NA	Ponca City	Kay	NA	NA	-1	80	NA	NA	NA
Oklahoma	null	Henry Zarrow Elementary	NA	Tulsa	Tulsa	NA	NA	-1	80	NA	4	NA
Oklahoma	null	Oak Hall Episcopal	NA	Ardmore	Carter	NA	NA	-1	80	NA	7	NA
Oklahoma	null	Okarche Elementary	NA	Okarche	Kingfisher	NA	NA	-1	80	NA	4	NA
Oklahoma	null	Oklahoma Virtual Charter Academy Elementary	NA	Midwest City	Oklahoma	NA	NA	-1	80	NA	17	NA
Oklahoma	null	Stidham Public	NA	Eufaula	Mcintosh	NA	NA	-1	80	NA	NA	NA
Oklahoma	null	Wainwright Public	NA	Wainwright	Muskogee	NA	NA	-1	80	NA	7	NA
Oklahoma	null	All Saints Catholic	NA	Norman	Cleveland	NA	NA	-1	79	NA	NA	NA
Oklahoma	null	Andersen Elementary	NA	Broken Arrow	Tulsa	NA	NA	-1	79	NA	9	NA
Oklahoma	null	Ida Freeman Elementary	NA	Edmond	Oklahoma	NA	NA	-1	79	NA	5	NA
Oklahoma	null	Jones Elementary	NA	Tulsa	Tulsa	NA	NA	-1	79	NA	NA	NA
Oklahoma	null	Panama Elementary	NA	Panama	Le Flore	NA	NA	-1	79	NA	NA	NA
Oklahoma	null	Pratt Elementary	NA	Sand Springs	Tulsa	NA	NA	-1	79	NA	2	NA
Oklahoma	null	Richard Kane Elementary	NA	Bartlesville	Washington	NA	NA	-1	79	NA	3	NA
Oklahoma	null	Ryal Public	NA	Henryetta	Mcintosh	NA	NA	-1	79	NA	7	NA
Oklahoma	null	Shady Point Public Schools	NA	Shady Point	Le Flore	NA	NA	-1	79	NA	NA	NA
Oklahoma	null	Stone Ridge Elementary	NA	Yukon	Canadian	NA	NA	-1	79	NA	5	NA
Oklahoma	null	Council Oak Elementary	NA	Tulsa	Tulsa	NA	NA	-1	78	NA	5	NA
Oklahoma	null	Garfield Elementary	NA	Sand Springs	Tulsa	NA	NA	-1	78	NA	3	NA
Oklahoma	null	Quinton Elementary	NA	Quinton	Pittsburg	NA	NA	-1	78	NA	NA	NA
Oklahoma	null	Regent Preparatory School Of Oklahoma	NA	Tulsa	Tulsa	NA	NA	-1	78	NA	22	NA
Oklahoma	null	Kremlin-Hillsdale Elementary	NA	Kremlin	Garfield	NA	NA	-1	77	NA	NA	NA
Oklahoma	null	Gilmour Elementary	NA	Kingfisher	Kingfisher	NA	NA	-1	76	NA	3	NA
Oklahoma	null	Harmony Ps	NA	Atoka	Atoka	NA	NA	-1	76	NA	NA	NA
Oklahoma	null	Indian Camp Elementary	NA	Pawhuska	Osage	NA	NA	-1	76	NA	NA	NA
Oklahoma	null	Pioneer Elementary	NA	Chickasha	Grady	NA	NA	-1	76	NA	NA	NA
Oklahoma	null	Ripley Elementary	NA	Ripley	Payne	NA	NA	-1	76	NA	8	NA
Oklahoma	null	Special Care Inc.	NA	Oklahoma City	Oklahoma	NA	NA	-1	76	NA	14	NA
Oklahoma	null	Sullivan Village Elementary	NA	Lawton	Comanche	NA	NA	-1	76	NA	1	NA
Oklahoma	null	Wesleyan Christian	NA	Bartlesville	Washington	NA	NA	-1	76	NA	24	NA
Oklahoma	null	Winds West Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	76	NA	NA	NA
Oklahoma	null	Angus Valley Elementary	NA	Sand Springs	Tulsa	NA	NA	-1	75	NA	3	NA
Oklahoma	null	Mulhall-Orlando Elementary	NA	Mulhall	Logan	NA	NA	-1	75	NA	NA	NA
Oklahoma	null	Sequoyah Elementary	NA	Tulsa	Tulsa	NA	NA	-1	75	NA	3	NA
Oklahoma	null	Watts Public	NA	Watts	Adair	NA	NA	-1	75	NA	19	NA
Oklahoma	null	Central Oak Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	74	NA	1	NA
Oklahoma	null	Maple Public	NA	Calumet	Canadian	NA	NA	-1	74	NA	NA	NA
Oklahoma	null	Will Rodgers Elementry	NA	Burns Flat	Washita	NA	NA	-1	74	NA	NA	NA
Oklahoma	null	Agra Public	NA	Agra	Lincoln	NA	NA	-1	73	NA	27	NA
Oklahoma	null	Binger-Oney Elementary	NA	Binger	Caddo	NA	NA	-1	73	NA	7	NA
Oklahoma	null	Charter Oak Elementary	NA	Guthrie	Logan	NA	NA	-1	73	NA	NA	NA
Oklahoma	null	Ellington Elementary	NA	Wagoner	Wagoner	NA	NA	-1	73	NA	1	NA
Oklahoma	null	Messiah Lutheran Church And	NA	Oklahoma City	Oklahoma	NA	NA	-1	73	NA	NA	NA
Oklahoma	null	Harvest Hills Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	72	NA	NA	NA
Oklahoma	null	Hominy Early Childhood Center	NA	Hominy	Osage	NA	NA	-1	72	NA	NA	NA
Oklahoma	null	Oak Grove Public Schools	NA	Cushing	Payne	NA	NA	-1	72	NA	6	NA
Oklahoma	null	Sharon-Mutual Elementary	NA	Fort Supply	Woodward	NA	NA	-1	72	NA	NA	NA
Oklahoma	null	Ninnekah Elementary	NA	Ninnekah	Grady	NA	NA	-1	71	NA	NA	NA
Oklahoma	null	Santa Fe South Hills Elementary	NA	Oklahoma City	Oklahoma	NA	NA	-1	71	NA	NA	NA
Oklahoma	null	Anderson Elementary	NA	Tulsa	Tulsa	NA	NA	-1	70	NA	NA	NA
Oklahoma	null	Moseley	NA	Colcord	Delaware	NA	NA	-1	70	NA	NA	NA
Oklahoma	null	Northwest Elementary	NA	Coweta	Wagoner	NA	NA	-1	70	NA	3	NA
Oklahoma	null	Penn Elementary	NA	Tulsa	Tulsa	NA	NA	-1	70	NA	NA	NA
Oklahoma	null	Undercroft Montessori	NA	Tulsa	Tulsa	NA	NA	-1	70	NA	5	NA
Oklahoma	null	Gore Public Schools	NA	Gore	Sequoyah	NA	NA	-1	69	NA	NA	NA
Oklahoma	null	Anderson Public	NA	Sand Springs	Osage	NA	NA	-1	68	NA	5	NA
Oklahoma	null	Fairland Elementary	NA	Fairland	Ottawa	NA	NA	-1	68	NA	2	NA
Oklahoma	null	Gans Elementary	NA	Gans	Sequoyah	NA	NA	-1	68	NA	3	NA
Oklahoma	null	Jennings Public	NA	Jennings	Pawnee	NA	NA	-1	68	NA	5	NA
Oklahoma	null	Verdigris Elementary	NA	Claremore	Rogers	NA	NA	-1	68	NA	4	NA
Oklahoma	null	Bridge Creek Early Childhood Center	NA	Blanchard	Grady	NA	NA	-1	67	NA	6	NA
Oklahoma	null	Holy Trinity Lutheran	NA	Edmond	Oklahoma	NA	NA	-1	67	NA	NA	NA
Oklahoma	null	Norwood	NA	Hulbert	Cherokee	NA	NA	-1	67	NA	NA	NA
Oklahoma	null	Ryan Public Schools	NA	Ryan	Jefferson	NA	NA	-1	67	NA	NA	NA
Oklahoma	null	Dewar Elementary	NA	Dewar	Okmulgee	NA	NA	-1	66	NA	4	NA
Oklahoma	null	Roland Elementary	NA	Roland	Sequoyah	NA	NA	-1	66	NA	NA	NA
Oklahoma	null	King's Gate Christian	NA	Oklahoma City	Oklahoma	NA	NA	-1	65	NA	13	NA
Oklahoma	null	Coleman Elementary	NA	Coleman	Johnston	NA	NA	-1	64	NA	NA	NA
Oklahoma	null	Osage Hills Public	NA	Bartlesville	Osage	NA	NA	-1	64	NA	NA	NA
Oklahoma	null	Peavine	NA	Stilwell	Adair	NA	NA	-1	64	NA	9	NA
Oklahoma	null	Soper Elementary	NA	Soper	Choctaw	NA	NA	-1	64	NA	NA	NA
Oklahoma	null	Stringtown Elementary	NA	Stringtown	Atoka	NA	NA	-1	64	NA	9	NA
Oklahoma	null	Hydro-Eakly Elem.	NA	Hydro	Caddo	NA	NA	-1	63	NA	NA	NA
Oklahoma	null	Wyandotte Elementary	NA	Wyandotte	Ottawa	NA	NA	-1	63	NA	NA	NA
Oklahoma	null	Riverside Elementary	NA	El Reno	Canadian	NA	NA	-1	62	NA	NA	NA
Oklahoma	null	Cotteral Elementary	NA	Guthrie	Logan	NA	NA	-1	61	NA	5	NA
Oklahoma	null	Epic One On One Charter	NA	Oklahoma City/Tulsa	Oklahoma/Tulsa	NA	NA	-1	60	NA	7	NA
Oklahoma	null	Muldrow Elementary	NA	Muldrow	Sequoyah	NA	NA	-1	60	NA	3	NA
Oklahoma	null	St.Eugene Catholic	NA	Oklahoma City	Oklahoma	NA	NA	-1	60	NA	NA	NA
Oklahoma	null	Tenkiller Elementary	NA	Welling	Cherokee	NA	NA	-1	60	NA	4	NA
Oklahoma	null	West Field Elementary	NA	Edmond	Oklahoma	NA	NA	-1	57	NA	2	NA
Oklahoma	null	Crosby Park	NA	Lawton	Comanche	NA	NA	-1	53	NA	5	NA
Oklahoma	null	Union City Elementary	NA	Union City	Canadian	NA	NA	-1	53	NA	NA	NA
Oklahoma	null	Vici Public Schools	NA	Vici	Dewey	NA	NA	-1	52	NA	43	NA
Oklahoma	null	Crescent Elementary	NA	Crescent	Logan	NA	NA	-1	50	NA	NA	NA
Oklahoma	null	Kiowa Elementary	NA	Kiowa	Pittsburg	NA	NA	-1	50	NA	NA	NA
Oklahoma	null	Fogarty Elementary	NA	Guthrie	Logan	NA	NA	-1	46	NA	3	NA
Oklahoma	null	Yale Elementary	NA	Yale	Payne	NA	NA	-1	45	NA	NA	NA
Oklahoma	null	Lookeba-Sickles Elementary	NA	Lookeba	Caddo	NA	NA	-1	42	NA	NA	NA
Oklahoma	null	Arapaho-Butler Elementary	NA	Arapaho	Custer	NA	NA	-1	35	NA	NA	NA
Oklahoma	null	Lowrey Public	NA	Tahlequah	Cherokee	NA	NA	-1	33	NA	NA	NA
Oklahoma	null	Adams Elementary	NA	Lawton	Comanche	NA	NA	-1	-1	NA	NA	NA
Oklahoma	null	Albion Public	NA	Albion	Pushmataha	NA	NA	-1	-1	NA	NA	NA
